hyp,auc_1,pre_1,rec_1,f_1,f_1_std,auc_2,pre_2,rec_2,f_2,f_2_std,auc_3,pre_3,rec_3,f_3,f_3_std,auc_4,pre_4,rec_4,f_4,f_4_std
"(10, 'largest', 7)",0.7755741575230213,0.35821803942089386,0.48545206978256417,0.4122409618956602,0.08884189823028339,0.7792980105076928,0.3753331266671181,0.43299470975280785,0.4021072909269823,0.09350264409333078,0.7922350769797899,0.3777544257113599,0.4106905726499501,0.3935345692823013,0.102413732426743,0.7664835444416327,0.3593571258116174,0.5059724540091864,0.4202440574150835,0.08290059424799656
"(10, 'largest', 10)",0.774047288179039,0.39706246484491575,0.5267698536876041,0.4528106071098292,0.09333997169595552,0.7777178719505812,0.40485906819336176,0.4759814966690818,0.4375489342928252,0.09338261555296677,0.7917352596301233,0.4007747746664519,0.45040875397621494,0.4241446428609062,0.10041795869401673,0.7642912667837927,0.3936519176855974,0.5568917639404893,0.46125499554837573,0.08852084496022818
"(10, 'mean', 3)",0.7649874477131858,0.2851455239512444,0.38019061954469324,0.3258793452638627,0.09983234536040517,0.768788178384966,0.290535050552225,0.34880337542061085,0.3170139700469673,0.11185174614669564,0.7763228199485315,0.3019343791285308,0.3191728792089932,0.3103144064893978,0.11810666380635684,0.7596164958997191,0.2803859791546045,0.4086336451279196,0.33257440185107634,0.09539824140712207
"(10, 'mean', 4)",0.7735937187631922,0.3090253105905422,0.4139569690772519,0.3538763937589097,0.09288271514705096,0.7764550844058863,0.31569233587919526,0.3824437311888539,0.3458768584995509,0.10459853141384186,0.7862562591155272,0.32375744476917967,0.35676065211696567,0.3394587672306958,0.11291112652747046,0.7665014394296569,0.3105986992500993,0.4351648148585897,0.36247851469652226,0.08790431064268592
"(10, 'mean', 5)",0.7767813531530571,0.3375730377492358,0.43802857934615863,0.38129533227282636,0.08995428727198444,0.7795861734277036,0.3402675032883591,0.3964426265572776,0.36621335114256975,0.09909992943869765,0.790913623814113,0.34884712213331437,0.3729993157209267,0.3605191659149401,0.10911931729354381,0.7686895593431198,0.33938418998612774,0.45813383166474825,0.3899181589475014,0.083699179709089
"(10, 'mean', 7)",0.7781425832022285,0.36671318992791424,0.4752365644793743,0.41398080020416383,0.08938333851274609,0.7819036973824008,0.3759630972732412,0.4382235208361273,0.4047127980907291,0.09411777508728666,0.7947463605211805,0.38029924966797196,0.4066758904233174,0.39304554389888746,0.10335093787510923,0.7691402948733254,0.36430251338510156,0.5063525679255156,0.42373958899220004,0.08316648716211243
"(10, 'mean', 10)",0.7768176832231499,0.3989466515272394,0.522559319877901,0.45246215946219814,0.09349305956488586,0.7806561331341452,0.4097455320515291,0.4766051980057403,0.4406536686053577,0.0929247470956058,0.7947189739020275,0.4097067814518384,0.4513891518252821,0.42953912434073593,0.10014117918394491,0.7670814767506083,0.3998256642496193,0.548777389346595,0.462607164058469,0.08864111713369426
"(10, 'median', 3)",0.7642824418837443,0.2813664519634083,0.3812112770331396,0.32376598178057153,0.09979860430144388,0.7683194017943599,0.2876208572029318,0.35408491493536315,0.3174109106638616,0.11290845487598035,0.7759310103691788,0.2985508051311991,0.3211813654884468,0.3094528888627424,0.11952107358286536,0.7589099839938489,0.2808137155435295,0.4081301879905276,0.33270794306240264,0.09520769046619784
"(10, 'median', 4)",0.7726657921589303,0.3118494226443924,0.409340307055853,0.35400542510083566,0.0916814329470601,0.7754067003127412,0.3166691433487824,0.3768419101246499,0.34414506952530727,0.10335618276819576,0.7852189073483633,0.3268600225063754,0.3519918653834751,0.33896073972463314,0.11131719763430603,0.7655574278364744,0.3148972684338209,0.42852872148042875,0.36302880359399203,0.08679784937893611
"(10, 'median', 5)",0.776374412881844,0.33577802794737094,0.4332800244646634,0.3783483228800186,0.08946692072824938,0.7790749425332847,0.34084708677566267,0.3941437019538343,0.36556303736585316,0.09855035050887842,0.7904879181261488,0.3507639311993239,0.37113784532581295,0.36066338628492295,0.10872310137903704,0.7682104179391174,0.33411021292575355,0.45964321167624894,0.3869501196798775,0.08314423834268327
"(10, 'median', 7)",0.7775853546316469,0.36576792168980254,0.47469067371236706,0.41317114755955886,0.08885667680461218,0.7812833409439348,0.3748701498460367,0.4374715455853086,0.40375872559357473,0.09355749411883603,0.7941047029947916,0.3750192794796859,0.41132286570439824,0.3923330465617403,0.10222015404420992,0.7685927049300881,0.36244922186416806,0.5075984661720339,0.42291628749398785,0.0833495163412925
